yr,mn,sub,cst_n,cst,pty_n,pty,can,vv1,cv1,cvs1,pv1,pvs1,seat
2004,11,wisconsin,wisconsin 1,427,independent,6031,norman aulabaugh,356976,4252,0.011911165,4252,0.011911165,-990
2004,11,south carolina,south carolina 2,353,constitution,157,steve lefemine,279870,4447,0.01588952,4447,0.01588952,-990
2004,11,utah,utah 3,402,constitution,157,ronald winfield,272928,5089,0.018645944,5089,0.018645944,-990
2004,11,virginia,virginia 9,412,independent,6029,seth a. davis,252947,4341,0.017161697,4341,0.017161697,-990
2004,11,arkansas,arkansas 2,18,republican,583,marvin parks,276493,115655,0.418292701,115655,0.418292701,-990
2004,11,oklahoma,oklahoma 1,321,republican,583,john sullivan,310934,187145,0.601880133,187145,0.601880133,-990
2004,11,north carolina,north carolina 4,292,republican,583,todd a. batchelor,339234,121717,0.358799517,121717,0.358799517,-990
2004,11,utah,utah 1,400,democrat,180,steven thompson,293961,85630,0.291297138,85630,0.291297138,-990
2004,11,north carolina,north carolina 1,289,democrat,180,g. k. butterfield,215175,137667,0.639790893,137667,0.639790893,-990
2004,11,washington,washington 1,415,libertarian,409,charles moore,327769,5798,0.017689288,5798,0.017689288,-990
2004,11,utah,utah 2,401,personal choice,522,ronald r. amos,341968,1210,0.003538343,1210,0.003538343,-990
2004,11,texas,texas 26,393,democrat,180,lico reyes,274539,89809,0.327126563,89809,0.327126563,-990
2004,11,illinois,illinois 17,145,republican,583,andrea lane zinga,284000,111680,0.393239439,111680,0.393239439,-990
2004,11,maryland,maryland 4,184,unaffiliated,6062,john b. kimble,261607,6,2.29E-05,6,2.29E-05,-990
2004,11,new york,new york 8,267,republican,583,peter hort,251650,35177,0.139785409,35177,0.139785409,-990
2004,11,michigan,michigan 5,203,republican,583,myrah kirkwood,309915,96934,0.312776089,96934,0.312776089,-990
2004,11,california,california 50,70,libertarian,409,brandon c. osborne,289328,3486,0.01204861,3486,0.01204861,-990
2004,11,california,california 52,72,libertarian,409,michael benoit,271438,8782,0.032353614,8782,0.032353614,-990
2004,11,pennsylvania,pennsylvania 3,333,democrat,180,steven porter,277264,110684,0.399200767,110684,0.399200767,-990
2004,11,colorado,colorado 6,79,libertarian,409,jack j. woehr,357741,3857,0.010781543,3857,0.010781543,-990
2004,11,kansas,kansas 4,165,democrat,180,michael kinard,261915,81388,0.310742021,81388,0.310742021,-990
2004,11,connecticut,connecticut 2,82,write-in,4998,-990,307078,130,0.000423345,130,0.000423345,-990
2004,11,michigan,michigan 3,201,republican,583,vernon j. ehlers,322103,214465,0.665827394,214465,0.665827394,-990
2004,11,virginia,virginia 4,407,democrat,180,jonathan r. menefee,283027,100413,0.354782403,100413,0.354782403,-990
2004,11,virginia,virginia 2,405,democrat,180,david b. ashe,241380,108180,0.448173016,108180,0.448173016,-990
2004,11,california,california 53,73,democrat,180,susan a. davis,221436,146449,0.661360383,146449,0.661360383,-990
2004,11,texas,texas 32,399,democrat,180,martin frost,202236,89030,0.440228254,89030,0.440228254,-990
2004,11,missouri,missouri 7,232,democrat,180,jim newberry,298205,84356,0.282879233,84356,0.282879233,-990
2004,11,california,california 46,66,republican,583,dana rohrabacher,276690,171318,0.619169474,171318,0.619169474,-990
2004,11,illinois,illinois 13,141,republican,583,judy biggert,308312,200472,0.650224447,200472,0.650224447,-990
2004,11,california,california 46,66,libertarian,409,keith gann,276690,5005,0.018088836,5005,0.018088836,-990
2004,11,pennsylvania,pennsylvania 18,348,democrat,180,mark g. boles,315314,117420,0.372390687,117420,0.372390687,-990
2004,11,washington,washington 7,421,republican,583,carol cassady,337528,65226,0.193246186,65226,0.193246186,-990
2004,11,california,california 12,32,republican,583,mike garza,252599,52593,0.208207473,52593,0.208207473,-990
2004,11,new york,new york 17,276,conservative,155,kevin brawley,230261,3482,0.01512197,3482,0.01512197,-990
2004,11,new mexico,new mexico 1,257,republican,583,heather wilson,270905,147372,0.543998837,147372,0.543998837,-990
2004,11,new york,new york 13,272,democrat,180,frank j. barbaro,217895,72180,0.331260473,72180,0.331260473,-990
2004,11,north carolina,north carolina 8,296,democrat,180,beth troutman,225171,100101,0.444555461,100101,0.444555461,-990
2004,11,colorado,colorado 4,77,green,252,bob kinsey,305509,12739,0.041697625,12739,0.041697625,-990
2004,11,south carolina,south carolina 4,355,green,252,c. faye walters,270594,3273,0.012095612,3273,0.012095612,-990
2004,11,california,california 5,25,republican,583,mike dugas,193387,45120,0.233314544,45120,0.233314544,-990
2004,11,kansas,kansas 2,163,libertarian,409,dennis hawver,294436,7579,0.025740739,7579,0.025740739,-990
2004,11,washington,washington 5,419,democrat,180,don barbieri,300933,121333,0.403189421,121333,0.403189421,-990
2004,11,vermont,vermont 1,403,democrat,180,larry drown,305008,21684,0.071093217,21684,0.071093217,-990
2004,11,iowa,iowa 5,161,write-in,4998,-990,266341,161,0.000604488,161,0.000604488,-990
2004,11,indiana,indiana 4,151,libertarian,409,kevin r. fleming,274136,6117,0.022313742,6117,0.022313742,-990
2004,11,michigan,michigan 2,200,republican,583,peter hoekstra,325005,225343,0.693352401,225343,0.693352401,-990
2004,11,california,california 37,57,republican,583,vernon van,158318,31960,0.201872185,31960,0.201872185,-990
2004,11,california,california 50,70,democrat,180,francine p. busby,289328,105590,0.364949137,105590,0.364949137,-990
2004,11,texas,texas 20,387,libertarian,409,jessie bouley,171804,2377,0.013835534,2377,0.013835534,-990
2004,11,new jersey,new jersey 12,255,independent (libertarian),6049,ken chazotte,289785,1562,0.005390203,1562,0.005390203,-990
2004,11,new york,new york 27,286,working families,758,-990,299699,8091,0.026997088,8091,0.026997088,-990
2004,11,new york,new york 12,271,democrat,180,nydia m. velazquez,163344,100402,0.614665985,100402,0.614665985,-990
2004,11,nevada,nevada 1,239,democrat,180,shelley berkley,202436,133569,0.659808517,133569,0.659808517,-990
2004,11,south carolina,south carolina 6,357,write-in,4998,-990,241829,242,0.001000707,242,0.001000707,-990
2004,11,arkansas,arkansas 3,19,independent,6001,dale morfey,270803,7016,0.025908133,7016,0.025908133,-990
2004,11,new york,new york 7,266,republican,583,joseph cinquemain,177452,21843,0.123092443,21843,0.123092443,-990
2004,11,texas,texas 29,396,democrat,180,gene green,83124,78256,0.941436887,78256,0.941436887,-990
2004,11,mississippi,mississippi 1,222,reform,574,barbara dale washer,277584,58256,0.209867999,58256,0.209867999,-990
2004,11,maryland,maryland 6,186,democrat,180,kenneth t. bosley,305508,90108,0.294944823,90108,0.294944823,-990
2004,11,arizona,arizona 4,12,libertarian,409,gary fallon,110027,4639,0.042162377,4639,0.042162377,-990
2004,11,ohio,ohio 12,314,democrat,180,edward s. brown,321046,122109,0.380347371,122109,0.380347371,-990
2004,11,virginia,virginia 10,413,democrat,180,james r. socas,323011,116654,0.361145586,116654,0.361145586,-990
2004,11,arizona,arizona 8,16,democrat,180,eva bacal,303769,109963,0.361995459,109963,0.361995459,-990
2004,11,north carolina,north carolina 11,299,democrat,180,patsy keever,290897,131188,0.450977504,131188,0.450977504,-990
2004,11,illinois,illinois 4,132,republican,583,tony cisneros,125142,15536,0.124146968,15536,0.124146968,-990
2004,11,california,california 29,49,green,252,philip koebel,206832,5715,0.027631121,5715,0.027631121,-990
2004,11,new york,new york 15,274,independence,276,jessie fields,218608,3345,0.015301362,3345,0.015301362,-990
2004,11,virginia,virginia 9,412,republican,583,kevin r. triplett,252947,98499,0.389405698,98499,0.389405698,-990
2004,11,wisconsin,wisconsin 8,434,scattering,4000,-990,353725,142,0.000401442,142,0.000401442,-990
2004,11,oklahoma,oklahoma 2,322,democrat,180,dan boren,272542,179579,0.658903956,179579,0.658903956,-990
2004,11,nebraska,nebraska 2,237,libertarian,409,jack graziano,249764,4656,0.018641599,4656,0.018641599,-990
2004,11,florida,florida 6,92,democrat,180,david e. bruderly,327853,116680,0.355891198,116680,0.355891198,-990
2004,11,alabama,alabama 1,1,write-in,4998,-990,255164,159,0.000623129,159,0.000623129,-990
2004,11,massachusetts,massachusetts 6,194,blank/scattering,4999,-990,321736,16214,0.050395355,16214,0.050395355,-990
2004,11,south carolina,south carolina 5,356,republican,583,albert f. spencer,242518,89568,0.369325161,89568,0.369325161,-990
2004,11,minnesota,minnesota 2,215,write-in,4998,-990,365945,283,0.00077334,283,0.00077334,-990
2004,11,new jersey,new jersey 4,247,democrat,180,amy vasquez,287553,92826,0.322813541,92826,0.322813541,-990
2004,11,minnesota,minnesota 2,215,democrat-farmer-labor,183,teresa daly,365945,147527,0.40313983,147527,0.40313983,-990
2004,11,new jersey,new jersey 6,249,independent (libertarian),6045,virginia a. flynn,230151,2829,0.01229193,2829,0.01229193,-990
2004,11,utah,utah 1,400,constitution,157,charles johnston,293961,4510,0.015342171,4510,0.015342171,-990
2004,11,new york,new york 17,276,blank/scattering,4999,-990,230261,45725,0.198578998,45725,0.198578998,-990
2004,11,illinois,illinois 12,140,republican,583,erin r. zweigart,286435,82677,0.288641393,82677,0.288641393,-990
2004,11,massachusetts,massachusetts 3,191,democrat,180,james p. mcgovern,285996,192036,0.671463907,192036,0.671463907,-990
2004,11,california,california 42,62,democrat,180,lewis myers,246025,78393,0.318638355,78393,0.318638355,-990
2004,11,arizona,arizona 2,10,republican,583,trent franks,279303,165260,0.591687143,165260,0.591687143,-990
2004,11,minnesota,minnesota 6,219,republican,583,mark r. kennedy,377224,203669,0.539915264,203669,0.539915264,-990
2004,11,new york,new york 20,279,democrat,180,doris f. kelly,324160,96630,0.298093528,96630,0.298093528,-990
2004,11,michigan,michigan 6,204,u.s. taxpayers,688,w. dennis fitzsimons,302158,2169,0.007178364,2169,0.007178364,-990
2004,11,california,california 49,69,republican,583,darrell e. issa,226466,141658,0.625515521,141658,0.625515521,-990
2004,11,rhode island,rhode island 2,351,republican,583,arthur chuck barton iii,207165,43139,0.208234981,43139,0.208234981,-990
2004,11,louisiana,louisiana 3,174,democrat,180,charlie melancon,114653,57611,0.502481401,57611,0.502481401,-990
2004,11,wisconsin,wisconsin 5,431,republican,583,f. james sensenbrenner,407291,271153,0.665747583,271153,0.665747583,-990
2004,11,indiana,indiana 7,154,republican,583,andrew (andy) horning,223175,97491,0.436836571,97491,0.436836571,-990
2004,11,minnesota,minnesota 1,214,independence,276,gregory mikkelson,324055,15569,0.048044313,15569,0.048044313,-990
2004,11,pennsylvania,pennsylvania 1,331,democrat,180,robert a. brady,248585,214462,0.86273104,214462,0.86273104,-990
2004,11,pennsylvania,pennsylvania 19,349,libertarian,409,michael mickey paoletta,245094,8456,0.03450105,8456,0.03450105,-990
2004,11,connecticut,connecticut 2,82,democrat,180,jim sullivan,307078,140536,0.457655698,140536,0.457655698,-990
2004,11,california,california 8,28,democrat,180,nancy pelosi,270064,224017,0.829495966,224017,0.829495966,-990
2004,11,california,california 46,66,green,252,tom lash,276690,10238,0.037001699,10238,0.037001699,-990
2004,11,new jersey,new jersey 3,246,independent (u.s. marijuana party),6057,r. edward forchion,308862,4914,0.015910018,4914,0.015910018,-990
2004,11,california,california 37,57,libertarian,409,herb peters,158318,7535,0.047594082,7535,0.047594082,-990
2004,11,california,california 8,28,peace and freedom,496,leilani dowell,270064,9527,0.035276823,9527,0.035276823,-990
2004,11,georgia,georgia 9,120,democrat,180,bob ellis,266331,68462,0.257056057,68462,0.257056057,-990
2004,11,new york,new york 4,263,working families,758,-990,284530,4403,0.015474643,4403,0.015474643,-990
2004,11,texas,texas 18,385,libertarian,409,brent sullivan,152988,7183,0.046951395,7183,0.046951395,-990
2004,11,massachusetts,massachusetts 6,194,democrat,180,john f. tierney,321736,213458,0.663456976,213458,0.663456976,-990
2004,11,michigan,michigan 2,200,u.s. taxpayers,688,ronald e. graeser,325005,2746,0.008449101,2746,0.008449101,-990
2004,11,ohio,ohio 7,309,republican,583,david l. hobson,287151,186534,0.649602473,186534,0.649602473,-990
2004,11,virginia,virginia 11,414,write-in,4998,-990,309233,291,0.000941038,291,0.000941038,-990
2004,11,arkansas,arkansas 3,19,democrat,180,jan judy,270803,103158,0.380933732,103158,0.380933732,-990
2004,11,missouri,missouri 5,230,libertarian,409,rick bailie,293025,5827,0.019885676,5827,0.019885676,-990
2004,11,virginia,virginia 7,410,independent,6027,w. brad blanton,305658,74325,0.243163928,74325,0.243163928,-990
2004,11,washington,washington 9,423,republican,583,paul j. lord,256671,88304,0.344035745,88304,0.344035745,-990
2004,11,minnesota,minnesota 6,219,democrat-farmer-labor,183,patty wetterling,377224,173309,0.459432602,173309,0.459432602,-990
2004,11,illinois,illinois 16,144,write-in,4998,-990,295806,4,1.35E-05,4,1.35E-05,-990
2004,11,new york,new york 29,288,democrat,180,samara barend,306070,104555,0.341604859,104555,0.341604859,-990
2004,11,new york,new york 6,265,democrat,180,gregory w. meeks,184957,125127,0.676519394,125127,0.676519394,-990
2004,11,ohio,ohio 14,316,republican,583,steven c. latourette,321366,201652,0.627483904,201652,0.627483904,-990
2004,11,georgia,georgia 3,114,republican,583,calder clay,216708,80435,0.37116766,80435,0.37116766,-990
2004,11,mississippi,mississippi 3,224,reform,574,lamonica l. magee,293368,18068,0.061588176,18068,0.061588176,-990
2004,11,massachusetts,massachusetts 7,195,blank/scattering,4999,-990,292187,17088,0.058483094,17088,0.058483094,-990
2004,11,texas,texas 2,369,democrat,180,nick lampson,252038,108156,0.429125756,108156,0.429125756,-990
2004,11,minnesota,minnesota 4,217,republican,583,patrice bataglia,317299,105467,0.332389951,105467,0.332389951,-990
2004,11,maine,maine 2,180,socialist equality,617,carl cooley,343436,8586,0.025000291,8586,0.025000291,-990
2004,11,tennessee,tennessee 3,361,republican,583,zach wamp,256636,166154,0.647430599,166154,0.647430599,-990
2004,11,wisconsin,wisconsin 4,430,scattering,4000,-990,305142,341,0.001117512,341,0.001117512,-990
2004,11,louisiana,louisiana 1,172,democrat,180,daniel zimmerman,287897,12135,0.04215049,12135,0.04215049,-990
2004,11,new york,new york 16,275,democrat,180,jose e. serrano,148123,106739,0.720610559,106739,0.720610559,-990
2004,11,delaware,delaware 1,86,libertarian,409,william e. morris,356045,2014,0.005656588,2014,0.005656588,-990
2004,11,kentucky,kentucky 6,171,constitution,157,stacy abner,299217,2388,0.00798083,2388,0.00798083,-990
2004,11,michigan,michigan 8,206,republican,583,mike rogers,340694,207925,0.610298395,207925,0.610298395,-990
2004,11,washington,washington 2,416,democrat,180,rick larsen,316682,202383,0.639073253,202383,0.639073253,-990
2004,11,new york,new york 11,270,conservative,155,sol lieberman,202027,4478,0.022165354,4478,0.022165354,-990
2004,11,connecticut,connecticut 5,85,democrat,180,theresa b. gerratana,281447,107438,0.381734401,107438,0.381734401,-990
2004,11,oregon,oregon 5,330,democrat,180,darlene hooley,349634,184833,0.528647125,184833,0.528647125,-990
2004,11,new jersey,new jersey 5,248,independent (nj conservative),6050,thomas a. phelan,297425,1515,0.005093721,1515,0.005093721,-990
2004,11,georgia,georgia 2,113,democrat,180,sanford d. bishop,194629,129984,0.667855263,129984,0.667855263,-990
2004,11,utah,utah 3,402,libertarian,409,jim dexter,272928,3691,0.013523713,3691,0.013523713,-990
2004,11,north carolina,north carolina 1,289,republican,583,greg dority,215175,77508,0.360209137,77508,0.360209137,-990
2004,11,illinois,illinois 18,146,republican,583,ray lahood,307595,216047,0.702374876,216047,0.702374876,-990
2004,11,arizona,arizona 5,13,libertarian,409,michael kielsky,268007,6189,0.02309268,6189,0.02309268,-990
2004,11,new york,new york 2,261,independence,276,-990,283480,9508,0.033540286,9508,0.033540286,-990
2004,11,illinois,illinois 3,131,write-in,4998,-990,229956,5077,0.022078136,5077,0.022078136,-990
2004,11,new york,new york 22,281,working families,758,-990,287401,8552,0.029756334,8552,0.029756334,-990
2004,11,massachusetts,massachusetts 9,197,blank/scattering,4999,-990,297826,77514,0.260266066,77514,0.260266066,-990
